date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-04-09,654193,159,147057879,924892.320754717,2.25823336,19739484515.00570953678409328,8741118097.474348183289914169,499635929816.667,0.000701453772234595,0.8513082454763027019925636276,0.0003616,0.438850104952146464,165.350190459867,200674.6361647401547130998284,1987.5,4.46017582486927,2412097.852855063875,1987.5,2412097.852855063875,56.28535303,39.57525754836902,1,1213.63413980129,189.817101624561,10.478000159275062,16264773.59827541,235725,625282,288969.91353665,350703752.4435053697121322785,1.45945134942899,1771.239983046084192073565397,0.013,15.77724381741677,912568.65867366,1107524479.079024376587357021,0.0337924918585903,0.0476141930360849,0.0398985951078793
2017-04-10,691112,147,134976079,918204.619047619,2.24936184,19709437323.62609836990493583,8762235124.853788007893577463,499635929816.666,0.000724308285995654,0.877608045066496050401619432,0.0004032,0.488537230088976768,199.319499989732,241505.4474893440095010475857,1837.5,4.12309297829779,2226406.64754090975,1837.5,2226406.64754090975,40.72555207,39.63656919535882,1,1211.64987621274,187.15179222091663,2.959404867860226,16266611.09827534,275186,694406,399420.2722983,483957523.487094098739540342,1.95080215629897,2363.689191195193270158762878,0.02483722,30.0940145384685901828,1354648.72214694,1641359956.501086273928980016,0.0337923342654873,0.046837232311217,0.0398798924151356
2017-04-11,754368,167,160788879,962807.658682635,2.27671747,20007000413.81184957100580702,8787651832.710120851883330282,499635929816.667,0.000733362447086178,0.9018780877847240166221738219,0.0004068,0.500276510705644164,226.465257109706,278503.5610199122218148563094,2087.5,4.68345697972908,2567176.047438623875,2087.5,2567176.047438623875,36.3497796,39.80715387484747,1,1229.78493290473,190.54175556654667,-0.15940136783994008,16268698.59801882,308804,748053,447559.75896417,550402248.1486089346140935241,1.8862496734743,2319.681428135160896330003439,0.0225,27.670160990356425,1411014.72699147,1735244651.360790852481032653,0.0338021272002452,0.0469094786572264,0.0398808316661794
2017-04-12,687363,142,139524520,982567.042253521,2.25594362,19878833831.09676611080178131,8811760050.97032495327590366,499635929816.666,0.000767590297518927,0.9378215011890249836597982483,0.00041174,0.5030530299141096974,212.202640519734,259263.5674678846225464152753,1775,3.98190621863209,2168648.00140269275,1775,2168648.00140269275,38.86507865,39.88724066061822,1,1221.77352191701,185.84334219721214,-1.4218837391465988,16270473.59800866,276453,707738,418639.92470937,511483175.2272388839495093837,2.08396801165571,2546.136937162985352823312627,0.021,25.65724396025721,1474903.35263319,1801997863.633858291160151562,0.0338063703707585,0.0469086880273404,0.0398867291464191
2017-04-13,611405,127,123569413,972987.503937008,2.16852555,19116763016.1092866346210021,8815558098.808070665232875066,518641452927.092,0.000956462684952827,1.123672678701561936448135123,0.000431,0.50634795495891107,218.775535779716,257022.1464897894997805446725,1587.5,3.56093488409353,1865028.720411302375,1587.5,1865028.720411302375,39.70944866,39.894703428073335,1,1174.82124120397,176.51146899492346,-5.75316646869476,16272061.09800859,228734,593397,409778.06665119,481415976.8813141821816332243,2.33618318438583,2744.597628360003907534207745,0.021529065,25.29280286526094838805,1386284.093065,1628635998.87594316012746805,0.03395513909694,0.0473980428495523,0.0402510842646738
2017-04-14,696528,139,138320860,995114.100719424,2.19269125,19368189661.64580095815210244,8833067440.886098339169270165,520808749422.141,0.000805579710820765,0.9587571415969064941518742814,0.0004488,0.534137341555301088,230.966147729499,274883.3425523697331718327192,1737.5,3.89698505963819,2067877.9655800705,1737.5,2067877.9655800705,32.37517613,39.68059942175939,1,1190.14559170076,179.47097819965916,-5.44279303868062,16273798.59800848,286708,766488,502662.85913724,598241985.9138862750778523024,2.04283498119971,2431.27104744693978840411878,0.0161696,19.244178159564608896,1565808.4990698,1863540082.615506035059953048,0.0339554956319445,0.0458448934678963,0.0402543420247067
2017-04-15,681237,150,147930291,986201.94,2.17900907,19262890834.77058720907251103,8840206807.500574608674396695,520808749422.141,0.000743399666091304,0.8798423320854207629977792207,0.0004,0.473415511046172,199.837724639838,236515.6963416827628732215003,1875,4.20489509014137,2219135.20802893125,1875,2219135.20802893125,43.04242224,39.58262744329998,1,1183.53877761543,174.77865801526886,0.4684151135504736,16275673.59776844,268816,733353,378130.98684799,447532685.9525863227440884857,1.5135222084362,1791.312224466386203265290566,0.0126,14.912588597954418,1109946.05212331,1313664193.749094669450118673,0.0339554649914975,0.042116593620783,0.0402686952321125
2017-04-16,589650,146,135864527,930578.952054795,2.16753447,19173329826.40980908392095756,8845686243.285418742069055237,520808749422.141,0.00075144839819175,0.88513403331105255811288743,0.0003668,0.432055167327201488,159.577581839948,187967.0633138738348985516997,1825,4.09230568197575,2149674.701123617,1825,2149674.701123617,48.94736539,39.65863273932225,1,1177.90394582116,172.5264897001633,9.870639982392023,16277498.59776841,212360,610185,332551.06719925,391713214.24103431038258613,1.65021128799161,1943.790387563936047148640468,0.01012581,11.9272315536353601396,1006934.17476316,1186071737.635699671614716466,0.033947405245933,0.0363566923992941,0.0401944521489876
2017-04-17,613136,138,128057488,927952.811594203,2.22287071,19741551279.72075201609309603,8881106399.781551710033161321,520808749422.141,0.000732132054086379,0.8878447060125708755900307318,0.0004068,0.493319783487175884,182.415826199866,221212.7234158117038682106176,1725,3.86765988082081,2091879.61286966175,1725,2091879.61286966175,34.6100184,39.649110094024046,1,1212.68383354763,182.4530493002737,25.98408662521095,16279223.59776834,249157,662120,470361.59904166,570399907.0794334979659642658,2.21638912807163,2687.779264463193345163656737,0.0181,21.949577387212103,1467515.56947879,1779632406.586372420715739768,0.0339989590706366,0.0352792444170352,0.0402747065894977
2017-04-18,713650,146,140262703,960703.445205479,2.21320828,19697933290.18737096548616919,8900171529.504224530784822455,520808749422.141,0.000721208147078521,0.8725672602832065376014012455,0.00041174,0.4981513938858653994,220.758207779664,267088.4755359817277347652318,1825,4.09141337549543,2208010.62282436575,1825,2208010.62282436575,38.1782583,39.66812526860956,1,1209.86883442431,181.5895054003656,18.5889841170154,16281048.59776821,306095,678602,426448.17556848,515946357.1174104101277817488,2.48420390347565,3005.560881170405771175853052,0.0333333,40.328920818515852523,1685785.73730638,2039579625.083996017557390098,0.0340019116822247,0.035245233848434,0.0402791857612839
2017-04-19,718648,143,140740995,984202.762237762,2.25952132,20161705182.02370849951692367,8922998409.838667272329013272,520808749422.141,0.000680903932002096,0.8431076903236000217350568136,0.0004068,0.50370719319415638,210.525963119655,260677.0943399653443307294042,1787.5,4.00690331882313,2213315.161835188125,1787.5,2213315.161835188125,41.89536336,39.669646149871696,1,1238.21827235535,182.976867006724,19.31685865103903,16282836.09776807,309186,683606,388654.84841506,481239534.947026032360611571,1.96529367789257,2433.46254251102973547816475,0.03111108,38.522307728709082278,1343486.54996943,1663529594.83579721295659695,0.0339428092807774,0.0332623945574533,0.0403671606555854
2017-04-20,687821,138,134412753,974005.456521739,2.27566539,20365851263.13265750807002822,8949405011.819090789114036719,520808749422.141,0.000857263234519622,1.072113360793720429034348779,0.000456,0.5702842170711876,228.860993929619,286218.8875905407662604981262,1725,3.86639219945757,2157325.16326271625,1725,2157325.16326271625,37.83709593,39.65211081067872,1,1250.62328305085,182.5235196501578,12.484506147101634,16284561.09776791,266967,587758,430386.12500903,538250908.6383266377021991755,2.54776926631692,3186.299564297321876040575382,0.032495,40.63900358273737075,1497471.7684319,1872773059.312264979352462115,0.0339415115044623,0.0301539608517014,0.0402416515275174
2017-04-21,782123,167,161982287,969953.814371257,2.28116394,20454279535.65286417824518751,8966597777.164832941760303735,520808749422.141,0.000737956734284558,0.9267943148440377279738194515,0.00041174,0.5171011706585210444,238.790253949642,299894.8847797284857060268005,2087.5,4.67829520251593,2621675.55678258775,2087.5,2621675.55678258775,40.05666413,39.5309833171557,1,1255.89248229106,177.75111027001765,21.072917242296423,16286648.59776784,323583,750484,406590.23790092,510633623.1526990435268817752,1.7327772143822,2176.181877027849390638483132,0.03111108,39.0721714879557509448,1300421.57495841,1633189679.799367285281014815,0.033937896660003,0.0300147143420017,0.0399919911264433
2017-04-22,691453,145,142087695,979915.137931034,2.29809116,20636569134.69716887719001229,8979874050.954753349643666011,520808749422.141,0.000673906974443166,0.8538024424147022808402846032,0.00039646,0.5022926444698491044,183.897082999856,232987.3180908263169260929398,1812.5,4.06154084188262,2296336.11991525375,1812.5,2296336.11991525375,52.8310157,39.52560623289578,1,1266.94406616014,182.71518674972737,23.222866507143724,16288461.09776778,272882,650251,308312.47292371,390614658.0938532146188629194,1.61154861655604,2041.741957074257629913924246,0.023193765,29.3852029386627395271,1047911.09946418,1327644749.329491114024073785,0.0339378382288382,0.0227483007454026,0.040001937609375
2017-04-23,637701,153,143301704,936612.444444444,2.36241966,21262041965.68934186090930546,9000112184.939976559097206589,520808749422.141,0.00069067135241381,0.9014577346178331985766351841,0.0004068,0.530951522979660948,166.558159319859,217390.138533844997865845878,1912.5,4.28512271870583,2496176.960911016625,1912.5,2496176.960911016625,57.76676682,39.59707508092055,1,1305.19056779661,187.54091941751764,39.58309495550827,16290373.59776771,241154,585455,282002.51625156,368067024.3064463355056752116,1.69578895556945,2213.327749782910693274329564,0.025636505,33.46052451727063124805,992808.12298291,1295803797.749150913059385935,0.033940860527323,0.022559025302758,0.0396456895303423
2017-04-24,616696,124,121111663,976706.959677419,2.28403867,20603395887.99397966351465817,9020598552.819535656070347449,520808749422.141,0.000847496976283635,1.071777412376406927119847266,0.000452,0.57161665935195672,193.860695839813,245163.7241938046037377549312,1550,3.47257950606593,1960189.871671533,1550,1960189.871671533,44.67220833,39.62932369998582,1,1264.63862688486,172.91440941890443,30.571197865097847,16291923.59776769,228745,549879,364699.31101191,461212835.9039563643776586826,2.5843070339957,3268.214498921207260009635102,0.03719111,47.0333142827237855946,1421056.16754652,1797122520.452292604296733687,0.0340283142872617,0.0236942340960518,0.0398766020746217
2017-04-25,740074,148,142967509,965996.682432432,2.32996092,21088752140.28865512684144202,9051118405.067556428855291576,520808749422.141,0.000836442574547342,1.082593300340858746431790946,0.0005,0.647141437609585,270.801629279345,350493.9113577064178060290436,1850,4.14422107898027,2394423.3191554645,1850,2394423.3191554645,31.3085022,39.54112198595281,1,1294.28287521917,178.15137598676674,34.40698367417265,16293773.59776745,323754,705110,520426.48010859,673579081.0151380490416496703,3.41535505501302,4420.435560496578055439703593,0.03957,51.2147733724225569,2408201.00284023,3116893318.061741463853743209,0.0340599798709348,0.0196820699199182,0.0397760590033455
2017-04-26,769382,153,148693979,971856.071895425,2.38192438,21641718334.24375846293411781,9085812506.935510282504992064,520808749422.141,0.000757194969627737,1.005603578669505210690105199,0.000452,0.60028504650800872,252.545723829498,335396.9503858162234314264983,1912.5,4.28372574073847,2539922.90143045725,1912.5,2539922.90143045725,36.68304366,39.49527946572854,1,1328.06426218586,182.8022734058066,27.341050487324697,16295686.09776734,333528,737977,444229.38973102,589965176.7144019291826473772,2.30188962025201,3057.057340153275119486658579,0.03111108,41.3175135060052653288,1698741.59628472,2256038004.714296721762118059,0.0340155769850136,0.0199419427743497,0.0397756336454516
2017-04-27,718553,147,142242786,967638,2.44347028,22307177012.0866967282646127,9129301550.593829677303315232,521879354644.934,0.000863958180916478,1.182539663740675049167485674,0.00049536,0.67802222465118432,257.826720139669,352899.3991513579688223446842,1837.5,4.11527245878135,2515071.539479471875,1837.5,2515071.539479471875,33.75482431,39.332039624354934,1,1368.74641604325,207.072059507664,30.960099582089512,16297523.59576723,298425,671223,482820.57236337,660858928.0143133269366357525,2.90849082285454,3980.986389876834742417098855,0.04444444,60.83316796304926203,1952245.93558889,2672129627.572294673632459492,0.0340163983676551,0.0201683863349149,0.0399305479229481
2017-04-28,726149,136,135543712,996644.941176471,2.43694566,22372049228.44683874126709404,9180364414.61398610360631834,521974519553.627,0.000818980271843324,1.124119001813305300269174232,0.0004972,0.682448633889069696,249.902821169552,343012.5480936951908068623514,1700,3.80692979855275,2333392.352396256,1700,2333392.352396256,33.3845268,39.06932622895878,1,1372.58373670368,204.30176666429557,32.01873290433249,16299223.59576713,305139,697434,488226.8870093,670132284.930430356595504224,2.32318318033864,3188.763450716349776699734195,0.03381959,46.4202192159864090912,1620266.9381963,2223952048.486907994446772384,0.0340148873768505,0.020097728302862,0.0399193731408034
2017-04-29,827017,173,168083774,971582.50867052,2.43523765,22414491159.43246358807182554,9204231525.154418548448988583,521974519553.626,0.000742420375103351,1.020831899610645951379096805,0.0004488,0.617102347819427448,254.114903569457,349409.3217660858269747442965,2162.5,4.84199622883183,2973448.812744010375,2162.5,2973448.812744010375,40.74749256,38.93223218534342,1,1375.00523132671,200.86985754232026,32.468359926130375,16301386.09567707,342279,796092,400058.63112005,550082710.6274712943547815355,1.5749221274876,2165.526164227641695907073796,0.030327695,41.70073927908090623345,1253782.90631586,1723958055.132313851586114621,0.0338782438013013,0.0191942666219666,0.0397116454174476
2017-04-30,726257,151,145882662,966110.344370861,2.47231803,22843089784.06150981383657987,9239543404.719543678179229215,521974519553.627,0.000717779415656128,1.005705973144667359670303314,0.0004488,0.628829457772530432,198.882320489826,278661.0110386807098254227526,1887.5,4.22576175242914,2644642.605939508,1887.5,2644642.605939508,46.54719409,38.91670808496365,1,1401.13515546464,211.43223972841207,29.525632942682417,16303273.59567704,277080,648485,350252.55362286,490751166.1722531041586256704,1.63642802903464,2292.85684086814473617985513,0.026850525,37.621214520182202936,1061199.03040853,1486883268.450380912361169379,0.0338896927169165,0.0192921374087194,0.0396292833682466
2017-05-01,713866,150,147418239,982788.26,2.53911023,23628266034.06853018325141474,9305726752.726505905499746002,521974519553.627,0.000775120657817613,1.123249935684319176490208512,0.000486,0.70427676418737642,231.422348959668,335360.870547236289733344268,1875,4.19729385466303,2717117.14578463125,1875,2717117.14578463125,35.75992753,38.88774775234506,1,1449.12914441847,218.48241045909984,33.005616933825685,16305148.59567638,298563,677526,455961.45520051,660747033.4625155948211974197,2.13522221326199,3094.212739047659456020304955,0.035560515,51.53177867703016871205,1446668.56526254,2096409580.236000119971175114,0.033502438828426,0.0198194748395209,0.0397719081524781
2017-05-02,782531,158,154942966,980651.683544304,2.56918571,24057428595.61956551983457668,9363834044.141231694645827441,521974519553.627,0.000819320251104177,1.208719509742964286879075062,0.000486,0.7169817674388078,271.764430689391,400926.2177832941137509488643,1975,4.4206140694925,2913660.4746741675,1975,2913660.4746741675,37.50891474,38.884237667095995,1,1475.2711264173,231.57147784523426,33.44071621930632,16307123.59567634,331695,730061,434753.27691529,641378956.548432227373290517,2.11551521474707,3120.958513812846263214772311,0.03967559,58.532252350570963707,1544455.15319346,2278490093.552719365463590858,0.0334908908927694,0.0192868302384434,0.0397526797113763
2017-05-03,691453,132,131378316,995290.272727273,2.64853651,24959164742.86033739421608083,9423757114.314540950728419891,521974519553.627,0.000846712806738716,1.295820578372429892488065048,0.0005,0.765206672238455,250.393298059619,383205.2447180252929335488973,1650,3.692797600428,2525182.0183869015,1650,2525182.0183869015,36.76165293,38.8016091158601,1,1530.41334447691,238.86527470279583,33.699698220385734,16308773.59566627,295724,663288,443635.48138974,678945660.8022959581201409034,2.32916692828584,3564.588148562943582017759954,0.04371725,66.9054627838331936975,1544908.47352886,2364348543.884020413218488623,0.0335788169434292,0.0198382039044051,0.039998961016086
2017-05-04,851617,168,163137792,971058.285714286,2.68005562,25516396770.00421496157162316,9520845979.388276697433149443,521974519553.626,0.000854236932050694,1.336350770305053448784013892,0.0005,0.782189765020455,303.518070089235,474817.4558451214316069006038,2100,4.69931911070593,3285197.013085911,2100,3285197.013085911,31.78885764,38.737653492767386,1,1564.37953004091,248.90528387750993,36.99531504031469,16310873.59557622,355309,825576,513100.3379051,802683665.475812457426697641,2.42238608440135,3789.531204293424059078359228,0.035,54.75328355143185,1999863.81401573,3128546013.515749538638283514,0.0335988227650699,0.0197259926571083,0.0400740220582459
2017-05-05,660727,129,123998980,961232.403100775,2.61391583,25065471554.32470180865912858,9589242053.325768494742271664,521974519553.627,0.00097827838079527,1.503204893628984244196007395,0.0005424,0.833442045035841024,262.114039679705,402759.6999691351692175926608,1612.5,3.6080490524481,2477738.380568388,1612.5,2477738.380568388,30.92282322,38.55907660613741,1,1536.58194143776,241.96719016648652,35.2849259697658,16312486.09551617,267934,628908,527522.53511969,810581601.1663821924922854944,3.09844831125366,4761.019721550697758888462202,0.04444444,68.2925239013140380544,1948638.93053392,2994243391.041011138169248819,0.0336131893487711,0.0189161971789413,0.0398015204506038
2017-05-06,867643,168,162111432,964949,2.66981806,25734398239.69804106189773316,9639008219.025336396628330021,521974519553.626,0.000824428327676669,1.300441628142238540831823503,0.00049281,0.7773515504626357641,296.347357808965,467454.1467671200522812374436,2100,4.69824974726552,3312510.411662781,2100,3312510.411662781,34.43527601,38.39214513402356,1,1577.38591031561,241.65191242711188,32.04341080448586,16314586.09551609,359458,823961,473775.38338097,747326614.3995184888815679417,1.79810528652969,2836.305944235945812149535461,0.032183545,50.76587042700839863745,1481568.62999429,2337005482.118594301766397867,0.0336518625527706,0.0190630534908327,0.038717175202832
2017-05-07,790638,167,161124733,964818.760479042,2.61747937,25303512736.09470421132295838,9667129762.112162878905714827,521974519553.627,0.000871512936944123,1.35152171614789462754765196,0.0004931,0.764687854857690201,277.50366332955,430346.1387682503692254270305,2087.5,4.66968647463405,3237245.785875944625,2087.5,3237245.785875944625,38.08635507,38.34909225029378,1,1550.77642437171,236.13018710061385,30.128010212763435,16316673.59551607,318416,712669,428412.57890827,664372127.2752300143324730417,2.00639809495752,3111.474863564433533385139759,0.03184269,49.3808929405768062999,1429897.72393528,2217451679.541600008802702929,0.0336830255293434,0.0194868266156136,0.0386186878526207
2017-05-08,887445,180,174202372,967790.955555556,2.82691846,27654102130.26858711034285587,9782419465.308916649348262846,521974519553.626,0.000867800035518908,1.47057682269644356128497134,0.0005,0.84730166081239,316.150834339482,535750.254006131756898343564,2250,5.03250104208259,3812857.473655755,2250,3812857.473655755,28.31768645,38.1835173751485,1,1694.60332162478,267.2910537035353,43.0748031310934,16318923.59549604,364313,833249,576280.25588815,976566435.814837172819948357,2.37836409568098,4030.383696574104784234142684,0.03597742,60.9674554354897924676,1981769.50436208,3358313184.786674705403020342,0.0342477612266659,0.0243244477458952,0.0383892449674659
2017-05-09,805373,155,153104296,987769.651612903,2.8568854,28218574490.87290619586328216,9877391124.399654527121295957,521974519553.627,0.000917645691917118,1.586598474315155791443092772,0.00052938,0.9152917163248867308,306.155049839621,529338.4355835844632210161529,1937.5,4.3330281157532,3349914.42891584125,1937.5,3349914.42891584125,29.84410805,38.05556443061916,1,1728.98809234366,273.05911337932184,42.463699367154376,16320861.095476,333631,764682,546870.45999265,945532513.381791759804874099,2.54627369754808,4402.476902908492336362733173,0.04444444,76.8439075308822562504,1947089.66358846,3366494843.069870162407130164,0.0342664959124116,0.0242394476077038,0.0375583619649219
2017-05-10,730268,148,142171666,960619.364864865,2.92367243,29118653054.72777472786488133,9959615430.272707679956639813,556376641358.94,0.000968268705773202,1.727328281574014277801943471,0.00054265,0.9680522425307951245,300.567066839721,536192.0631808629915567521049,1850,4.13687405266623,3300279.4594710605,1850,3300279.4594710605,31.08931853,38.07251689306927,1,1783.93484295733,295.4811019505843,47.2318759717439,16322711.09546587,310417,723442,525026.33918593,936612779.9441139084659263669,2.7451661283375,4897.197506047539674816338875,0.042996865,76.70360561143251877045,1985968.47421674,3542838358.170048345076991704,0.0342840292650419,0.0244929418464833,0.0373469081429002
2017-05-11,703146,135,129768934,961251.362962963,2.98100813,30041402105.78353684061993197,10077598163.46250416702669681,559970892890.838,0.000948110397346517,1.744784992892296875866946928,0.00054221,0.9978161547893794783,280.558192009522,516304.5616008588050011171041,1687.5,3.77310990293436,3105466.076256575625,1687.5,3105466.076256575625,30.73178388,38.035428620582856,1,1840.27619333723,305.43978261351,49.64211579585143,16324398.59546586,295913,688964,531189.42450294,977535252.0652643501325464562,2.53713231740531,4669.024203067508656183422691,0.04,73.6110477334892,1747992.82992883,3216789591.042199355381089341,0.0343360061918259,0.0244271970941146,0.0374863754480289
2017-05-12,742648,154,146229368,949541.350649351,2.75345085,27856008466.93494256840005234,10116762541.69905282680046582,559970892890.839,0.00101759915078623,1.736229861823860616399121199,0.00059813,1.0205306936924366566,320.073601689626,546110.2682777166958866847313,1925,4.30363269410598,3284439.1442628535,1925,3284439.1442628535,29.74074886,37.75463992900718,1,1706.20215286382,274.4896795756283,39.6496259132153,16326323.59546569,314538,736630,548954.69090294,936627675.4432890922226576308,2.2429401614837,3826.909332268213023215249734,0.03894534,66.4486229520134435988,1652217.01115374,2819016221.428737289423303687,0.0348655614688044,0.027952738190417,0.03898957604535
2017-05-13,793427,158,151668182,959925.202531646,2.87189287,29214574879.31842848078893629,10172585206.63062149733641305,559970892890.839,0.000914544004155913,1.63630118187968459678813794,0.0005217,0.933425097871067937,301.920241179357,540195.3817751538120476786448,1975,4.41488129204222,3533667.94766217975,1975,3533667.94766217975,37.90397718,37.55544747113933,1,1789.19896084161,291.3024922522405,52.29542147263347,16328298.59546552,330132,753402,430780.6148435,770752228.428700036018438035,1.74428686164499,3120.876240264889262839440034,0.040885655,73.15257143932857610455,1314149.21013706,2351274401.168050326201051067,0.0350089397153059,0.0286830575444932,0.039371489224857
2017-05-14,894445,164,159925462,975155.256097561,2.88915062,29487261779.8795798921878334,10206204397.85391606284266396,559970892890.839,0.00080440298247181,1.452488364348112212647555979,0.000486,0.87755684707188522,297.196334708987,536639.2560669533296043995195,2050,4.58195975196616,3701628.6759205035,2050,3701628.6759205035,41.1644887,37.544300238189045,1,1805.67252483927,294.1487814719893,51.71862479941638,16330348.59546548,369462,833647,396709.61818391,716327657.8941635471420501457,1.35746848994096,2451.143555621444433735789499,0.033,59.58719331969591,1131649.53423381,2043388471.713147613432849719,0.0349073418735618,0.0284526011273034,0.0381947335574
2017-05-15,824667,170,165019910,970705.352941177,2.7739437,28428657363.11869336193086031,10248462258.03094616234039512,559970892890.839,0.000999006067525015,1.738891603365602658260953458,0.00058349,1.0156353345895863412,328.676992239616,572102.2930730282772334058701,2125,4.74897446162316,3698821.035498245,2125,3698821.035498245,27.35709098,37.34439286709457,1,1740.62166376388,277.6917659923006,47.069255075093466,16332473.59546544,329004,794585,597010.6108872,1039169602.807168434858114336,2.36177848449618,4110.962795125475897484281978,0.033,57.44051490420804,1876633.7571034,3266509372.564781165330345192,0.0350304780360772,0.0298122647160783,0.0362438587652487
2017-05-16,653146,132,128566504,973988.666666667,2.79767473,28806089943.61771965286540444,10296439989.18229861476827581,559970892890.838,0.00153727992330399,2.711074364069718299679738695,0.00061761,1.0891878652746813372,355.176228039867,626372.0432231604959012933768,1650,3.68706650516098,2909862.174678558,1650,2909862.174678558,35.31265539,37.25752021357717,1,1763.55283313852,287.4032418295004,49.71957937615046,16334123.59546538,231042,534839,462557.21684415,815744090.254169477654201658,3.26025393952419,5749.630071798906322233160799,0.04289449,75.6466993655319147548,1743710.95676118,3075126397.970858335153498654,0.0350193349388748,0.0296602679560983,0.03283127506013
2017-05-17,765393,155,152190716,981875.587096774,2.85409342,29659332488.57418581598104767,10391857620.82708173942061375,559970892890.839,0.00149609349085694,2.716268874122243562345209345,0.0008981,1.630567267859636652,478.868108459782,869420.6249597805285176860874,1937.5,4.32899642005605,3517675.1825832825,1937.5,3517675.1825832825,23.07335226,36.95717252925384,1,1815.57428778492,300.30673412287575,49.71538644772496,16336061.09544538,320079,733185,708005.53446289,1285436643.980243143820041619,3.22187924568104,5849.561116806369484938441917,0.04483,81.3921953213979636,2362233.53474465,4288810467.425671996906320678,0.0350657696765807,0.0296571981373525,0.0323137240751196
2017-05-18,742869,142,138382674,974525.873239437,2.9816707,31196855597.86429176404658311,10462877604.10425291039795336,559970892890.838,0.00135066712504324,2.579078833611835965821421914,0.0008,1.52758812932788,394.377241839853,753057.491389537464949360002,1775,3.96548842952963,3389336.16194623375,1775,3389336.16194623375,27.95385935,36.81702680425914,1,1909.48516165985,320.14151990760536,57.825799568466216,16337836.09543524,291987,688114,584457.26192764,1116012469.275172960032993254,2.5120522306033,4796.726459651529091994887505,0.04444444,84.865998698281503734,1728578.30860936,3300694631.056653862642846196,0.0351410373863271,0.0303816739889939,0.0327329593960809
2017-05-19,805861,164,159296608,971320.780487805,3.04493319,32161183526.02173503239750419,10562196787.02207006247640564,559970892890.839,0.00138445483807453,2.724970411099910720819316346,0.00079407,1.5629381290266546978,438.05673976985,862210.612746238391613420219,2050,4.57928528772938,4034937.933059607,2050,4034937.933059607,28.62916347,36.53633079241307,1,1968.26240637054,349.65813272089684,58.959244126360154,16339886.09543516,316411,759278,570742.70134938,1123371402.776353125966279265,2.28444838209926,4496.3938697799763219226198,0.04444444,87.4783204241910827976,1734531.39866356,3414012944.658797054586155522,0.0351898107760749,0.0304976019826654,0.0319168885547344
2017-05-20,854533,165,159591310,967220.060606061,3.14873266,33548916396.35782587471319019,10654736358.06653297748318282,559970892890.839,0.00109157918353818,2.240938316178343816192965911,0.00064762,1.3295201064748574372,386.957179509263,794396.9465154965354834424228,2062.5,4.60662628819122,4234173.15648743625,2062.5,4234173.15648743625,34.52381454,36.39168545331665,1,2052.93243950906,364.0477605251312,64.15274426212551,16341948.5954349,354493,764707,473352.92500263,971761575.0743983273164088278,2.07898168697828,4268.008946342981317998083217,0.03,61.5879731852718,1589811.8489041,3263776317.331103109903021146,0.0352884743845879,0.030801082710428,0.0304211580809488
2017-05-21,778746,147,143585852,976774.503401361,3.10305107,33294861147.64972784827747007,10729717431.56449953195399102,559970892890.838,0.00108981519145419,2.22012483914004390031561431,0.00065497,1.3342768363792603411,349.421995759465,711827.526548187371257183458,1837.5,4.10362382427005,3743276.313185170125,1837.5,3743276.313185170125,43.59304327,36.36121975759176,1,2037.15717724363,358.7383808225548,62.207928303492096,16343786.09543484,320625,708746,374917.30031926,763765469.2181860022058013138,1.78975191225922,3646.005953544381565805653769,0.02928648,59.6611629282020251224,1268479.50880607,2584092135.550759864394812834,0.0352854323452431,0.0311078411526811,0.0304084785780816
2017-05-22,781440,146,143150297,980481.48630137,3.1064838,33852099635.91443998797208178,10897240039.24445172795422442,559970892890.838,0.00124297697285987,2.574231093883752978915138749,0.00075583,1.5653396081936169974,412.278060219658,853836.4146052206021561602032,1825,4.0752529600196,3779612.8560037985,1825,3779612.8560037985,30.48918729,36.250752029440996,1,2071.02074301578,370.08965875720156,63.46583865321218,16345611.09543484,331686,731984,536111.73487763,1110298523.505748139855459001,2.68793074008066,5566.760318496803900208852815,0.04119708,85.3200072316805299224,1967522.2948472,4074779484.974560717282288816,0.0352851094590697,0.0310016704638472,0.0269417187085098
2017-05-23,872972,168,163422061,972750.363095238,3.31382903,36816757953.45110336950630832,11110035424.65806329465230742,585222207503.697,0.00127128933411985,2.863076759177950375885724196,0.00075526,1.7009246401282896178,468.743446829565,1055659.347259317197550008627,2100,4.68872978929788,4729419.993471663,2100,4729419.993471663,23.84847063,36.00579343685711,1,2252.10475879603,406.9966498365311,72.54988002234624,16347711.09543468,368715,824741,685482.57664012,1543778572.922978601173794724,2.38941116887334,5381.20426414003348610996484,0.03675376,82.7733177996471755728,1970645.35682777,4438099786.011121426925269753,0.0357634396439501,0.0320758019447526,0.0283260476745662
